"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.7","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","mean_of_ratio_deviance","diff_filter","alternative_formula","Sample1_masslistsSTD1_LSt_MA_FTMS_STD1_01_1-2-34_1_21572.csv","Sample2_masslistsSTD1_LSt_MA_FTMS_STD1_02_1-2-34_1_21580.csv","Sample3_masslistsSTD1_LSt_MA_FTMS_STD1_03_1-2-34_1_21588.csv","Sample4_masslistsSTD2_LSt_MA_FTMS_STD2_01_1-2-45_1_21724.csv","Sample5_masslistsSTD2_LSt_MA_FTMS_STD2_02_1-2-45_1_21734.csv","Sample6_masslistsSTD2_LSt_MA_FTMS_STD2_03_1-2-45_1_21744.csv","Sample7_masslistsSTD3_LSt_MA_FTMS_STD3_01_1-2-36_1_21598.csv","Sample8_masslistsSTD3_LSt_MA_FTMS_STD3_02_1-2-36_1_21606.csv","Sample9_masslistsSTD3_LSt_MA_FTMS_STD3_03_1-2-36_1_21614.csv","Sample10_masslistsStock STD_LSt_MA_FTMS_Stock STD_01_1-2-38_1_21624.csv","Sample11_masslistsStock STD_LSt_MA_FTMS_Stock STD_02_1-2-38_1_21634.csv","Sample12_masslistsStock STD_LSt_MA_FTMS_Stock STD_03_1-2-38_1_21644.csv"
0,795.221568963337,0.4613598,796.228478047,"C_43 H_41 O_13 P_1","C43H41O13P","C_43 H_40 O_13 P_1",1,43,0.953,0.302,43,41,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3872586.36708046,239131.333333333,795.221394832471,0.256374691945712,6,0.34,0.46,24,0,0,0,1,0,1,0,0,0,0,0,0,0,3.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,Inf,TRUE,"C_43 H_41 O_13 P_1",NA,NA,NA,NA,NA,NA,14856776,13975856,16362361,10668195,9730780,12888698
-1,796.19747981774,0.090007,797.204828003,"C_31 H_43 O_21 N_1 S_1","C31H43NO21S","C_31 H_42 O_21 N_1 S_1",2,31,1.387,0.677,31,43,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3873558.44440375,237351.666666667,796.197292205867,0.136208108934839,6,0,0,11,0,0,0,1,1,0,0,0,0,0,0,0,0,9.38,-249.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.2262189591963,NA,NA,NA,NA,530,249.61,FALSE,NA,NA,NA,NA,NA,NA,NA,30520044,29507948,34614344,39536964,41499488,42281800
-1,797.200809679739,0.1211802,798.208182838,"C_30 H_43 O_21 N_1 S_1 C13_1","C31H43NO21S","C_30 H_42 O_21 N_1 S_1 C13_1",2,31,1.387,0.677,30,43,21,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3874530.43661607,264107.666666667,797.200623206732,0.173027998212363,6,0,0,11,0,0,0,1,1,0,0,0,0,0,0,0,0,2.44,-249.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.2262189591963,NA,NA,NA,NA,530,249.61,FALSE,NA,NA,NA,NA,NA,NA,NA,8729491,6005158,8334617,10865128,12008425,10742812
0,797.200809679739,0.1850583,798.207938396,"C_32 H_38 O_20 N_4","C32H38N4O20","C_32 H_37 O_20 N_4",1,32,1.188,0.625,32,38,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3874530.43661607,264107.666666667,797.200623206732,0.173027998212363,6,0,0.11,16,0,0,0,1,1,0,0,0,0,0,0,0,0,2.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,767,Inf,TRUE,"C_42 H_39 O_14 P_1",NA,NA,NA,NA,NA,NA,8729491,6005158,8334617,10865128,12008425,10742812
0,797.200809679739,0.43027,798.207742666,"C_42 H_39 O_14 P_1","C42H39O14P","C_42 H_38 O_14 P_1",1,42,0.929,0.333,42,39,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3874530.43661607,264107.666666667,797.200623206732,0.173027998212363,6,0.33,0.47,24,0,0,0,1,0,1,0,0,0,0,0,0,0,2.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356,Inf,TRUE,"C_42 H_39 O_14 P_1",NA,NA,NA,NA,NA,NA,8729491,6005158,8334617,10865128,12008425,10742812
-1,798.255883697604,0.3574505,799.262874432,"C_46 H_41 O_12 N_1","C46H41NO12","C_46 H_40 O_12 N_1",2,46,0.891,0.261,46,41,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3875502.33973155,241049.333333333,798.255578299291,0.257888840790716,3,0.42,0.51,27,1,0,1,0,0,0,0,0,0,0,0,0,0,4.15,-201.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.180992621695,NA,NA,NA,NA,499,201.66,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15518355,14974070,17739004
-1,799.259035362339,0.1031244,800.266229267,"C_45 H_41 O_12 N_1 C13_1","C46H41NO12","C_45 H_40 O_12 N_1 C13_1",2,46,0.891,0.261,45,41,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3876474.14976049,272818.5,799.258807106302,0.0385525967412877,2,0.42,0.51,27,1,0,1,0,0,0,0,0,0,0,0,0,0,1.61,-201.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.180992621695,NA,NA,NA,NA,499,201.66,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4901683,7617787,NA
-1,800.235143413496,0.3504482,801.242139051,"C_45 H_39 O_13 N_1","C45H39NO13","C_45 H_38 O_13 N_1",2,45,0.867,0.289,45,39,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3877445.86270938,243571.333333333,800.234848114114,0.236826237777148,3,0.42,0.52,27,1,0,1,0,0,0,0,0,0,0,0,0,0,6.04,-423.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.03309388113294,NA,NA,NA,NA,498,423.56,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21941196,23281018,25079460
-1,801.238511140615,0.3660798,802.245493886,"C_44 H_39 O_13 N_1 C13_1","C45H39NO13","C_44 H_38 O_13 N_1 C13_1",2,45,0.867,0.289,44,39,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878417.47458084,252414.333333333,801.238219566553,0.096588179961684,3,0.42,0.52,27,1,0,1,0,0,0,0,0,0,0,0,0,0,1.75,-423.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.03309388113294,NA,NA,NA,NA,498,423.56,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6401129,6684157,7303035
-1,802.214482765326,0.4426262,803.22140367,"C_44 H_37 O_14 N_1","C44H37NO14","C_44 H_36 O_14 N_1",2,44,0.841,0.318,44,37,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3879388.98145994,247875.666666667,802.214194259941,0.120186916812724,3,0.41,0.53,27,1,0,1,0,0,0,0,0,0,0,0,0,0,4.2,-338.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.209341507695,NA,NA,NA,NA,496,338.49,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16485631,15220345,17117262
0,803.168347534527,0.3567504,804.175910856,"C_26 H_45 O_24 S_1 P_1","C26H45O24PS","C_26 H_44 O_24 S_1 P_1",1,26,1.731,0.923,26,45,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3880360.37977317,344893.666666667,803.168590450471,0.426218227472922,3,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378,Inf,TRUE,"C_37 H_40 O_16 S_2",NA,NA,NA,4711490,5199542,4815658,NA,NA,NA,NA,NA,NA
0,803.168347534527,0.1914234,804.175777904,"C_37 H_40 O_16 S_2","C37H40O16S2","C_37 H_39 O_16 S_2",1,37,1.081,0.432,37,40,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3880360.37977317,344893.666666667,803.168590450471,0.426218227472922,3,0,0.3,18,0,0,0,1,0,1,0,0,0,0,0,0,0,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282,Inf,TRUE,"C_37 H_40 O_16 S_2",NA,NA,NA,4711490,5199542,4815658,NA,NA,NA,NA,NA,NA
-2,803.174168321614,0.256467,804.181650999,"C_30 H_44 O_21 S_2","C30H44O21S2","C_30 H_43 O_21 S_2",3,30,1.467,0.7,30,44,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3880360.37977317,238627.166666667,803.174254249887,0.254295601545355,6,0,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,12.35,-244.78,NA,447.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.048740465111,NA,266.585717181133,NA,NA,275,346.27,FALSE,NA,NA,NA,NA,78586944,78198456,88808232,NA,NA,NA,14814609,12254963,14856477
-1,803.217597068618,0.1429886,804.224758505,"C_43 H_37 O_14 N_1 C13_1","C44H37NO14","C_43 H_36 O_14 N_1 C13_1",2,44,0.841,0.318,43,37,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3880360.37977317,262034.666666667,803.217321721969,0.538050819198472,3,0.41,0.53,27,1,0,1,0,0,0,0,0,0,0,0,0,0,1.36,-338.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.209341507695,NA,NA,NA,NA,496,338.49,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4910488,6135545,4841767
0,803.316158706096,0.4791418,804.323820523,"C_37 H_56 O_17 S_1","C37H56O17S","C_37 H_55 O_17 S_1",1,37,1.514,0.459,37,56,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3880360.37977317,234272,803.315873436523,0.127005965427685,3,0,0.02,10,0,0,0,0,0,0,1,0,1,0,0,0,0,3.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13454759,10895109,12792124
0,803.318900102286,0.1803796,804.326321618,"C_33 H_56 O_22","C33H56O22","C_33 H_55 O_22",1,33,1.697,0.667,33,56,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3880360.37977317,249026.333333333,803.318623881041,0.334177812240518,3,0,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,3.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,Inf,TRUE,"C_46 H_48 O_11 N_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,11980199,14384902,11940157
0,803.318900102286,0.457174,804.325808817,"C_46 H_48 O_11 N_2","C46H48N2O11","C_46 H_47 O_11 N_2",1,46,1.043,0.239,46,48,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3880360.37977317,249026.333333333,803.318623881041,0.334177812240518,3,0.33,0.43,24,0,0,0,1,0,1,0,0,0,0,0,0,0,3.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674,Inf,TRUE,"C_46 H_48 O_11 N_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,11980199,14384902,11940157
0,804.143502006167,0.122546,805.150877106,"C_26 H_35 O_26 N_3","C26H35N3O26","C_26 H_34 O_26 N_3",1,26,1.346,1,26,35,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3881331.6660299,180948.5,804.143894261413,0.510989872742343,2,6,0,11,0,0,0,1,1,0,0,0,0,0,0,0,0,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,704,Inf,FALSE,NA,NA,NA,NA,4556053,4442925,NA,NA,NA,NA,NA,NA,NA
0,804.17183114689,0.36454,805.179401098,"C_25 H_43 O_26 N_1 S_1","C25H43NO26S","C_25 H_42 O_26 N_1 S_1",1,25,1.72,1.04,25,43,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3881331.6660299,234663.166666667,804.171718603143,0.140406005178032,6,7.67,0,5,0,0,0,0,0,0,1,1,0,1,0,0,0,21.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,524,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,112539688,116212456,169030368,36195880,35602288,34288120
-1,804.177513717024,0.2678702,805.185005834,"C_29 H_44 O_21 S_2 C13_1","C30H44O21S2","C_29 H_43 O_21 S_2 C13_1",3,30,1.467,0.7,29,44,21,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3881331.6660299,250770.75,804.177676112168,0.353455074783321,4,0,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,4.25,-244.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.048740465111,NA,NA,NA,NA,275,244.78,FALSE,NA,NA,NA,NA,19014940,19183408,22846380,NA,NA,NA,NA,NA,4927992
-1,805.175016370462,0.271265,806.182511491,"C_26 H_38 O_25 N_4","C26H38N4O25","C_26 H_37 O_25 N_4",2,26,1.462,0.962,26,38,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3882302.83673623,236732.5,805.17490510001,0.19442880597284,6,6.33,0,10,0,0,0,1,1,0,0,0,0,0,0,0,0,6.5,-539.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.8040471326538,NA,NA,NA,NA,758,539.24,TRUE,"C_26 H_46 O_24 S_2",NA,NA,NA,NA,NA,NA,34060496,35177228,48444336,11062972,11223022,11432657
-1,805.175016370462,0.3075558,806.182044856,"C_26 H_46 O_24 S_2","C26H46O24S2","C_26 H_45 O_24 S_2",2,26,1.769,0.923,26,46,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3882302.83673623,236732.5,805.17490510001,0.19442880597284,6,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,6.5,-539.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.8040471326538,NA,NA,NA,NA,270,539.24,TRUE,"C_26 H_46 O_24 S_2",NA,NA,NA,NA,NA,NA,34060496,35177228,48444336,11062972,11223022,11432657
-1,805.175016370462,0.0284787,806.182315761,"C_36 H_39 O_19 P_1","C36H39O19P","C_36 H_38 O_19 P_1",2,36,1.083,0.528,36,39,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3882302.83673623,236732.5,805.17490510001,0.19442880597284,6,0,0.29,18,0,0,0,1,1,0,0,0,0,0,0,0,0,6.5,-667.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5251451513611,NA,NA,NA,NA,345,667.23,TRUE,"C_26 H_46 O_24 S_2",NA,NA,NA,NA,NA,NA,34060496,35177228,48444336,11062972,11223022,11432657
-1,805.175016370462,0.1364369,806.182182809,"C_47 H_34 O_11 S_1","C47H34O11S","C_47 H_33 O_11 S_1",2,47,0.723,0.234,47,34,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3882302.83673623,236732.5,805.17490510001,0.19442880597284,6,0.54,0.6,31,1,0,1,0,0,0,0,0,0,0,0,0,0,6.5,-745.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4873452223191,NA,NA,NA,NA,239,745.11,TRUE,"C_26 H_46 O_24 S_2",NA,NA,NA,NA,NA,NA,34060496,35177228,48444336,11062972,11223022,11432657
-1,805.178650587785,0.0367645,806.18589738,"C_30 H_44 O_20 S_2 O18_1","C30H44O21S2","C_30 H_43 O_20 S_2 O18_1",3,30,1.467,0.7,30,44,20,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3882302.83673623,228669,805.178786553429,0.00393122463933397,2,0,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,1.32,NA,NA,447.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266.585717181133,NA,NA,275,447.77,FALSE,NA,NA,NA,NA,NA,5470122,4791341,NA,NA,NA,NA,NA,NA
0,805.178650587785,0.2967777,806.185687761,"C_33 H_43 O_19 S_1 P_1","C33H43O19PS","C_33 H_42 O_19 S_1 P_1",1,33,1.303,0.576,33,43,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3882302.83673623,228669,805.178786553429,0.00393122463933397,2,0,0.07,13,0,0,0,1,1,0,0,0,0,0,0,0,0,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388,Inf,TRUE,"C_44 H_30 O_12 N_4",NA,NA,NA,NA,5470122,4791341,NA,NA,NA,NA,NA,NA
0,805.178650587785,0.1171256,806.186021444,"C_44 H_30 O_12 N_4","C44H30N4O12","C_44 H_29 O_12 N_4",1,44,0.682,0.273,44,30,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3882302.83673623,228669,805.178786553429,0.00393122463933397,2,0.57,0.65,32,1,0,1,0,0,0,0,0,0,0,0,0,0,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,783,Inf,TRUE,"C_44 H_30 O_12 N_4",NA,NA,NA,NA,5470122,4791341,NA,NA,NA,NA,NA,NA
0,805.178650587785,0.4616925,806.185554809,"C_44 H_38 O_11 S_2","C44H38O11S2","C_44 H_37 O_11 S_2",1,44,0.864,0.25,44,38,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3882302.83673623,228669,805.178786553429,0.00393122463933397,2,0.42,0.51,26,1,0,1,0,0,0,0,0,0,0,0,0,0,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292,Inf,TRUE,"C_44 H_30 O_12 N_4",NA,NA,NA,NA,5470122,4791341,NA,NA,NA,NA,NA,NA
-3,805.26150526871,0.1161461,806.268688055,"C_44 H_42 O_13 N_2","C44H42N2O13","C_44 H_41 O_13 N_2",4,44,0.955,0.295,44,42,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3882302.83673623,240292,805.261801223577,0.340354098529346,3,0.34,0.46,25,0,0,0,1,0,1,0,0,0,0,0,0,0,51.96,-299.57,-547.55,913.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4933901435638,42.9913791503736,184.44113358481,NA,NA,671,586.93,FALSE,NA,NA,NA,NA,209921552,213333936,181869616,NA,NA,NA,NA,NA,NA
-1,806.168887610077,0.3145385,807.175910154,"C_37 H_33 O_18 N_3","C37H33N3O18","C_37 H_32 O_18 N_3",2,37,0.892,0.486,37,33,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3883273.88839492,236034.166666667,806.16878185749,0.133601131973819,6,0.12,0.44,23,0,0,0,1,0,1,0,0,0,0,0,0,0,13.56,-253.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.903241331619,NA,NA,NA,NA,724,253.33,FALSE,NA,NA,NA,NA,NA,NA,NA,70793592,73548584,105460872,21188430,22364264,22492074
-1,806.178473480294,0.1442221,807.185866326,"C_25 H_38 O_25 N_4 C13_1","C26H38N4O25","C_25 H_37 O_25 N_4 C13_1",2,26,1.462,0.962,25,38,25,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3883273.88839492,226755.333333333,806.178451746548,0.176346735851711,3,6.33,0,10,0,0,0,1,1,0,0,0,0,0,0,0,0,1.35,-539.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.8040471326538,NA,NA,NA,NA,758,539.24,TRUE,"C_25 H_46 O_24 S_2 C13_1",NA,NA,NA,NA,NA,NA,4286839,4571948,6902920,NA,NA,NA
-1,806.178473480294,0.4338791,807.185399691,"C_25 H_46 O_24 S_2 C13_1","C26H46O24S2","C_25 H_45 O_24 S_2 C13_1",2,26,1.769,0.923,25,46,24,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3883273.88839492,226755.333333333,806.178451746548,0.176346735851711,3,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,1.35,-539.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.8040471326538,NA,NA,NA,NA,270,539.24,TRUE,"C_25 H_46 O_24 S_2 C13_1",NA,NA,NA,NA,NA,NA,4286839,4571948,6902920,NA,NA,NA
0,806.178473480294,0.0694896,807.185806003,"C_35 H_37 O_21 N_1","C35H37NO21","C_35 H_36 O_21 N_1",1,35,1.057,0.6,35,37,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3883273.88839492,226755.333333333,806.178451746548,0.176346735851711,3,0,0.28,18,0,0,0,1,1,0,0,0,0,0,0,0,0,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,479,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,4286839,4571948,6902920,NA,NA,NA
-1,806.178473480294,0.0982624,807.185670596,"C_35 H_39 O_19 P_1 C13_1","C36H39O19P","C_35 H_38 O_19 P_1 C13_1",2,36,1.083,0.528,35,39,19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3883273.88839492,226755.333333333,806.178451746548,0.176346735851711,3,0,0.29,18,0,0,0,1,1,0,0,0,0,0,0,0,0,1.35,-667.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5251451513611,NA,NA,NA,NA,345,667.23,TRUE,"C_25 H_46 O_24 S_2 C13_1",NA,NA,NA,NA,NA,NA,4286839,4571948,6902920,NA,NA,NA
-1,806.178473480294,0.2629729,807.185537644,"C_46 H_34 O_11 S_1 C13_1","C47H34O11S","C_46 H_33 O_11 S_1 C13_1",2,47,0.723,0.234,46,34,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3883273.88839492,226755.333333333,806.178451746548,0.176346735851711,3,0.54,0.6,31,1,0,1,0,0,0,0,0,0,0,0,0,0,1.35,-745.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4873452223191,NA,NA,NA,NA,239,745.11,TRUE,"C_25 H_46 O_24 S_2 C13_1",NA,NA,NA,NA,NA,NA,4286839,4571948,6902920,NA,NA,NA
-1,806.264870223239,0.1285378,807.27204289,"C_43 H_42 O_13 N_2 C13_1","C44H42N2O13","C_43 H_41 O_13 N_2 C13_1",4,44,0.955,0.295,43,42,13,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3883273.88839492,242796.666666667,806.265190103589,0.348107689381683,3,0.34,0.46,25,0,0,0,1,0,1,0,0,0,0,0,0,0,17.9,-299.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4933901435638,42.9913791503736,NA,NA,NA,671,299.57,FALSE,NA,NA,NA,NA,74393320,71514160,62594232,NA,NA,NA,NA,NA,NA
0,807.172063842855,0.3384905,808.179066713,"C_25 H_44 O_27 S_1","C25H44O27S","C_25 H_43 O_27 S_1",1,25,1.76,1.08,25,44,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3884244.81750542,257448.666666667,807.17196493777,0.0972269133699511,6,8,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,4.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199,Inf,TRUE,"C_46 H_32 O_14",NA,NA,NA,NA,NA,NA,22100510,22102858,32519516,7917537,7880932,5035143
-1,807.172063842855,0.0931538,808.179264989,"C_36 H_33 O_18 N_3 C13_1","C37H33N3O18","C_36 H_32 O_18 N_3 C13_1",2,37,0.892,0.486,36,33,18,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3884244.81750542,257448.666666667,807.17196493777,0.0972269133699511,6,0.12,0.44,23,0,0,0,1,0,1,0,0,0,0,0,0,0,4.19,-253.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.903241331619,NA,NA,NA,NA,724,253.33,FALSE,NA,NA,NA,NA,NA,NA,NA,22100510,22102858,32519516,7917537,7880932,5035143
0,807.172063842855,0.1677944,808.179204666,"C_46 H_32 O_14","C46H32O14","C_46 H_31 O_14",1,46,0.696,0.304,46,32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3884244.81750542,257448.666666667,807.17196493777,0.0972269133699511,6,0.53,0.62,31,1,0,1,0,0,0,0,0,0,0,0,0,0,4.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,Inf,TRUE,"C_46 H_32 O_14",NA,NA,NA,NA,NA,NA,22100510,22102858,32519516,7917537,7880932,5035143
